Company,Date,Tweet
$KO,11/25/18 12:54,2018-11-23 Short sale volume (not short interest) for $EZU is 41%. https://t.co/JVlWDIWzqU $IWM 60% $QD 39% $KO 57% $CRC 54%
$KO,11/25/18 12:26,Is there a Bearish outlook for The Coca-Cola Company $KO this week? - https://t.co/VdtyHQvu0u
$KO,11/25/18 12:25,Are Analysts Bearish The Coca-Cola Company $KO After Last Week? - https://t.co/vklAMaJ2bT
$KO,11/25/18 12:24,How Analysts Rated The Coca-Cola Company $KO Last Week? https://t.co/9yZsOdloRO
$KO,11/25/18 12:23,Were Analysts Bullish The Coca-Cola Company $KO This Week? - https://t.co/G1zipKlCbv
$KO,11/25/18 12:22,Are Analysts Bullish about The Coca-Cola Company $KO after last week? https://t.co/CIfRd7lH1Z
$KO,11/25/18 11:45,"How Much Longer Will #Allergan Make a Mockery Of THE SEC 
@ChuckGrassley  ?
$aapl $amzn $agn $brk $crm $cmg $disâ€¦ https://t.co/U1hdI8FsFV"
$KO,11/25/18 11:39,"I Just Renewed With the IRS! Need Tax Help? 
$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibmâ€¦ https://t.co/DQE4AnA68d"
$KO,11/25/18 10:33,Mcdonalds $MCD Shareholder Capstone Financial Advisors Raised Position; Roundview Capital Has Lowered Stake in Cocaâ€¦ https://t.co/tdq3WBlZLV
$KO,11/25/18 10:03,"As Coca $KO Market Value Rose, Trust Co Of Oklahoma Has Increased Position; Bank Of The West Has Raised Its Quantaâ€¦ https://t.co/nZkhalRKkt"
$KO,11/25/18 9:26,RT @StockTweetsHQ: A Deal Is In The Works_Coca Cola $KO Seeking An Exclusive Partnership Agreement With CV Sciences $CVSI As It Enters Theâ€¦
$KO,11/25/18 7:07,RT @StockTweetsHQ: NEW_Clean Bill Of Health_In Straw Poll Coca Cola $KO Board Of Directors Vote YES For Advancement Of Marijuana Coffee Bevâ€¦
$KO,11/25/18 6:35,"RT @prophetmeir: $KO seeing a possible 5% downturn this week , knowing dumb retail will hold for divy.  Possible 50 day"
$KO,11/25/18 4:16,RT @StockTweetsHQ: NEW_Clean Bill Of Health_In Straw Poll Coca Cola $KO Board Of Directors Vote YES For Advancement Of Marijuana Coffee Bevâ€¦
$KO,11/25/18 3:03,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 2:43,"$KO seeing a possible 5% downturn this week , knowing dumb retail will hold for divy.  Possible 50 day"
$KO,11/25/18 2:30,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 2:11,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 2:08,"RT @MARIJUANACRYPT0: $NBEV $COT $KO #FarmBill18
https://t.co/TUCKnbNAM8"
$KO,11/25/18 2:03,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 1:35,RT @ZolmaxNews: The Coca-Cola Co $KO to Issue Quarterly Dividend of $0.39 on December 14th https://t.co/UQgzSYUVsN
$KO,11/25/18 1:34,RT @thefrugalforage: West Oak Capital Boosted Stake in Coca $KO by $43.86 Million as Valuation Rose; Valicenti Advisory Services Has Lowereâ€¦
$KO,11/25/18 1:34,"RT @thefrugalforage: Jackson Wealth Management Has Raised Holding in Mastercard $MA by $619,530; As Coca Cola Co $KO Share Price Rose, Rwwmâ€¦"
$KO,11/25/18 1:14,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 0:54,"All I Want For Christmas is a Full Time Job! 
$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iep $ibmâ€¦ https://t.co/qk3ScFavBw"
$KO,11/25/18 0:33,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/25/18 0:24,Coca-cola $KO Technical Update https://t.co/u6Ynsw24m5
$KO,11/25/18 0:20,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 23:42,"Can Anyone Help Me Get a Job in Atlanta Area? I'll Relocate Too!

$aapl $amzn $agn $brk $crm $cmg $dis $esrx $fâ€¦ https://t.co/zQ8sJPklmT"
$KO,11/24/18 22:54,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 22:50,RT @Flab2FabIn90Day: $MLHC Food &amp; Beverage Stock About To Run also acquired #DiscoveryChannel #DieselBrothers #TorgueEnergyDrink and Appareâ€¦
$KO,11/24/18 22:44,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 22:03,RT @Flab2FabIn90Day: $MLHC Food &amp; Beverage Stock About To Run also acquired #DiscoveryChannel #DieselBrothers #TorgueEnergyDrink and Appareâ€¦
$KO,11/24/18 22:02,RT @Flab2FabIn90Day: $MLHC Food &amp; Beverage Stock About To Run also acquired #DiscoveryChannel #DieselBrothers #TorgueEnergyDrink and Appareâ€¦
$KO,11/24/18 21:42,Here Are The Compounding Issues Facing Markets $BA $KO $UNH $VZ $NFLX $TSLA $SPX https://t.co/TiaeXnkOKm
$KO,11/24/18 21:40,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 21:34,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 21:33,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 21:15,Sign up for Profectus Systems and beat the market $INTC $WDC $STX $SPY $QQQ $DIA $SPX $VIX $XIV $SVXY $UVXY $DGAZ $UGAZ $PEP $KO $HD
$KO,11/24/18 21:04,RT @Flab2FabIn90Day: $MLHC Food &amp; Beverage Stock About To Run also acquired #DiscoveryChannel #DieselBrothers #TorgueEnergyDrink and Appareâ€¦
$KO,11/24/18 20:43,"#Allergan Q3 Restructuring Charges After Reuters Q1Headline! Why? 
$aapl $amzn $agn $brk $crm $cmg $dis $esrx $fâ€¦ https://t.co/RxVEFLeiAY"
$KO,11/24/18 20:40,$MLHC Food &amp; Beverage Stock About To Run also acquired #DiscoveryChannel #DieselBrothers #TorgueEnergyDrink and Appâ€¦ https://t.co/pJUgorq2h8
$KO,11/24/18 20:00,2018-11-23 Short sale volume (not short interest) for $KO is 57%. https://t.co/26jf24Hcvk $MNST 61% $REED 88%
$KO,11/24/18 19:35,"Jackson Wealth Management Has Raised Holding in Mastercard $MA by $619,530; As Coca Cola Co $KO Share Price Rose, Râ€¦ https://t.co/uCWnRPjEL3"
$KO,11/24/18 19:27,So How Much Expenses Did #Allergan Charge To Restructuring in Q3? Do Your DD Then Complain To The SEC! $aapl $amznâ€¦ https://t.co/QFGyuPYjfm
$KO,11/24/18 19:19,More #Allergan RICO FRAUD! This Time With Restructuring Charges! Why More in Q3 When Reuters Said This in Q1!â€¦ https://t.co/yOpuhbYGKq
$KO,11/24/18 18:50,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 18:39,"Semana complicada en los mercados,
 ni un solo nuevo #maximosemanal
 en cartera, cuatro valores,
 las espaÃ±olas ðŸ‡ªðŸ‡¸â€¦ https://t.co/PlPiUdScTb"
$KO,11/24/18 18:37,"RT @sssvenky: Select names under $XLP looking like a decent buy: $KO $PG $PEP $WBA $MDLZ $KMB &amp; a few more. 

Potential IHS brewing in $CL.â€¦"
$KO,11/24/18 18:28,"Select names under $XLP looking like a decent buy: $KO $PG $PEP $WBA $MDLZ $KMB &amp; a few more. 

Potential IHS brewiâ€¦ https://t.co/7eW599HsDv"
$KO,11/24/18 18:19,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 18:12,3 of 5 $JNJ $JPM $KO $MCD $MMM $MRK dark red arrows strong sell signals â€¦ see 4/5 https://t.co/9ApwYpCmSv
$KO,11/24/18 17:27,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 17:06,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 16:43,"Benedict Financial Advisors Stake in Coca $KO Lowered by $344,215; Stephens Investment Management Group Has Decreasâ€¦ https://t.co/CF5z3OvDZA"
$KO,11/24/18 16:39,West Oak Capital Boosted Stake in Coca $KO by $43.86 Million as Valuation Rose; Valicenti Advisory Services Has Lowâ€¦ https://t.co/2pOYj3SV5k
$KO,11/24/18 16:35,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 16:24,Blue Chip Partners Holding in Coca Cola Co $KO Lowered as Share Value Rose; Arrowgrass Capital Partners LP Has Uppeâ€¦ https://t.co/SB1dUPQeyc
$KO,11/24/18 16:09,Generation Investment Management Llp Position in Jd Com $JD Cut by $282.63 Million as Valuation Declined; Coca $KOâ€¦ https://t.co/AvNmMWEKay
$KO,11/24/18 16:08,"Patten Group Has Increased Its Coca $KO Holding by $329,509; Shares Rose; White Elm Capital Has Raised Holding in Câ€¦ https://t.co/tkDiHAm88z"
$KO,11/24/18 15:48,The Coca-Cola Co $KO to Issue Quarterly Dividend of $0.39 on December 14th https://t.co/UQgzSYUVsN
$KO,11/24/18 15:46,"How Much Longer Will #Allergan Make a Mockery Of THE SEC @HillaryClinton  ?
$aapl $amzn $agn $brk $crm $cmg $disâ€¦ https://t.co/jPZR8sCLkZ"
$KO,11/24/18 15:44,"RT @andrewnyquist: $KO Coca Cola has been very strong.  #IBDpartner

Breaking out? Bulls hope past isn't precedent.  @IBDinvestors --&gt; httpâ€¦"
$KO,11/24/18 15:18,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 15:04,RT @StockTweetsHQ: A Deal Is In The Works_Coca Cola $KO Seeking An Exclusive Partnership Agreement With CV Sciences $CVSI As It Enters Theâ€¦
$KO,11/24/18 15:01,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 14:14,Coca Cola Co $KO Shares Rose While Nli International INC Lifted Position - https://t.co/KATjikl9Y9
$KO,11/24/18 14:14,Nli International INC Holds Holding in Coca Cola Co $KO - https://t.co/QDc9W17HV5
$KO,11/24/18 14:13,Nli International INC Upped Its Holding in Coca Cola Co $KO by $3.80 Million as Stock Price Rose https://t.co/zuiPKgiw85
$KO,11/24/18 14:13,Nli International INC Has Increased Stake in Coca Cola Co $KO as Stock Value Rose - https://t.co/YDy5i3Veu1
$KO,11/24/18 14:12,"As Coca Cola Co $KO Share Price Rose, Nli International INC Boosted by $3.80 Million Its Stake https://t.co/3QcAUuzNca"
$KO,11/24/18 13:58,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 13:51,"Horizon Investments Has Increased Its Coca Cola Co Com $KO Position by $342,452; 1607 Capital Partners Raised Positâ€¦ https://t.co/WFmjOeVGSd"
$KO,11/24/18 13:20,"RT @andrewnyquist: $KO Coca Cola has been very strong.  #IBDpartner

Breaking out? Bulls hope past isn't precedent.  @IBDinvestors --&gt; httpâ€¦"
$KO,11/24/18 13:20,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 13:00,"Upcoming Dividend Alert For KO - Coca-Cola Company (The)
Ex-Div Date: 2018-11-29
Dividend Amount: 0.39

#dividendâ€¦ https://t.co/AdJyjP5Wcm"
$KO,11/24/18 13:00,2018-11-23 Short sale volume (not short interest) for $KO is 57%. https://t.co/26jf24Hcvk $REED 88% $MNST 61%
$KO,11/24/18 12:43,"RT @investitute: $KO put prices pop 
https://t.co/hwn40qXuBm"
$KO,11/24/18 12:28,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 12:05,RT @StockTweetsHQ: A Deal Is In The Works_Coca Cola $KO Seeking An Exclusive Partnership Agreement With CV Sciences $CVSI As It Enters Theâ€¦
$KO,11/24/18 12:05,$KO open interest for maturity 11/30/2018. High put=49.50 High call=51.50 #maxpain #options https://t.co/ejzXMEZfY2 https://t.co/V5agUz3jNR
$KO,11/24/18 11:49,"RT @andrewnyquist: $KO Coca Cola has been very strong.  #IBDpartner

Breaking out? Bulls hope past isn't precedent.  @IBDinvestors --&gt; httpâ€¦"
$KO,11/24/18 11:18,Short sale volume (not short interest) for $KO on 2018-11-23 is 57%. https://t.co/26jf24Hcvk $PEP 36% $COT 62% $KOF 60% $FIZZ 41%
$KO,11/24/18 10:58,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 10:38,"As Coca $KO Shares Rose, Holder Old Point Trust &amp; Financial Services N A Cut by $495,317 Its Stake; Neuberger Bermaâ€¦ https://t.co/P3pCX5XnXw"
$KO,11/24/18 10:19,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 10:19,Red Hat $RHT Holder Atika Capital Management Lowered Holding; Fund Evaluation Group Stake in Coca Cola Co $KO Raiseâ€¦ https://t.co/pNMFsa8TUY
$KO,11/24/18 10:01,Coca Cola Co $KO Share Value Rose While Parthenon Lowered Its Holding; Servicenow $NOW Holder Cabot Wealth Managemeâ€¦ https://t.co/B82vN8Nigm
$KO,11/24/18 8:22,The Coca-Cola Co $KO Expected to Post Earnings of $0.42 Per Share https://t.co/NNWxF5b31i
$KO,11/24/18 7:20,RT @StockTweetsHQ: A Deal Is In The Works_Coca Cola $KO Seeking An Exclusive Partnership Agreement With CV Sciences $CVSI As It Enters Theâ€¦
$KO,11/24/18 6:07,Traders Buy The Coca-Cola $KO on Weakness Following Insider Selling https://t.co/NPp90cyBgv
$KO,11/24/18 5:51,@andrewnyquist @IBDinvestors @MarketSmith $KO and other defensives breakouts have been hard to come by but we havenâ€¦ https://t.co/rDZtgz8Nsv
$KO,11/24/18 5:36,Short sale volume (not short interest) for $IYR at 2018-11-23 is 75%. https://t.co/aGtFfXdx5n $ESV 60% $KO 57% $CRC 54% $UWT 45%
$KO,11/24/18 4:26,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 4:17,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 3:37,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 3:09,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 2:39,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 2:24,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 2:22,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 2:17,"RT @andrewnyquist: $KO Coca Cola has been very strong.  #IBDpartner

Breaking out? Bulls hope past isn't precedent.  @IBDinvestors --&gt; httpâ€¦"
$KO,11/24/18 2:11,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:57,$KO put prices pop | Investitute https://t.co/fUKpKOP265
$KO,11/24/18 1:57,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:55,Investors Sell The Coca-Cola $KO on Strength $KO https://t.co/pjxomadwEH
$KO,11/24/18 1:52,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:39,"4/ I had to suck it up to buy the #mmj my GP prescribed.
Since returning to work I've been injured many times but tâ€¦ https://t.co/xoqOmbD8Sp"
$KO,11/24/18 1:33,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:30,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:11,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:06,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 1:04,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:47,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:28,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:17,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:16,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:11,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$KO,11/24/18 0:02,RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featureâ€¦
$DIS,11/29/18 23:52,"$NFLX $DIS $T:

The Wall Street Journal: AT&amp;T plans WarnerMedia streaming platform with 3 tiers of service:

https://t.co/oE840a5PQg"
$DIS,11/29/18 23:16,$T $NFLX $DIS - AT&amp;T likely to call home Warner content for new service; shares +1.2% https://t.co/VssATVQeUq
$DIS,11/29/18 23:15,Price Returns vs Expected Daily Move $ANF $DLTR $BBBY $NFLX $MCD $DIS $AMZN $EBAY $TGT $BABA $JCP $WYNN https://t.co/T6y5z4l70A
$DIS,11/29/18 23:12,$DIS working to that breakout area https://t.co/VEj7MLQgA3
$DIS,11/29/18 22:53,RT @Sandro_power: $DIS is a setup I like  for higher prices.  Here is  the chart I explain some key facts and targets https://t.co/tdLzQRxmâ€¦
$DIS,11/29/18 22:51,AT&amp;T likely to call home Warner content for new service; shares +1.2% $T $NFLX $DIS $CMCSA $FOX $FOXA https://t.co/U7lyOHdONE
$DIS,11/29/18 22:50,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 22:35,"I've Beaten The Best Pharma Analysts on #Allergan! Maybe We Can Make ðŸ’° Together? What If We Make ðŸ’° ðŸ’° ðŸ’° ? 
DM Me!â€¦ https://t.co/xFUdh6R742"
$DIS,11/29/18 22:30,Walt Disney Co $DIS Increases Dividend to $0.88 Per Share https://t.co/RxEuQnkCES #stocks
$DIS,11/29/18 22:27,Walt Disney Co $DIS Increases Dividend to $0.88 Per Share https://t.co/7loi12nNqx
$DIS,11/29/18 22:27,ðŸš¨ðŸš¨ðŸš¨ðŸš¨ $DIS https://t.co/s0hzVjLRzZ
$DIS,11/29/18 22:21,RT @jjjinvesting: $FOX $FOXA $DIS - Reports: MLB joining crowded ring fighting for Fox RSNs https://t.co/4n3HN9mwMM
$DIS,11/29/18 22:15,$FOX $FOXA $DIS - Reports: MLB joining crowded ring fighting for Fox RSNs https://t.co/4n3HN9mwMM
$DIS,11/29/18 22:08,"Still No #Allergan PR For New Debt Issuance. Mgt Thinks ShareValue Negative?
$aapl $amzn $agn $brk $crm $cmg $disâ€¦ https://t.co/w0u0Wi8oO3"
$DIS,11/29/18 22:02,$DIS Todays trading with The Walt Disney Company for $116.61 on date 2018-11-29. #Finance
$DIS,11/29/18 21:45,$KSS $EFX $DIS $JCI $C $UNH $XOM $ABT $ZAYO $GIS $HD $JWN $ALL $MCD $DG $PFE $PM $V $MO $JNJ $HRB $NCLH Largest MOCâ€¦ https://t.co/LAtkwEuAfg
$DIS,11/29/18 21:29,Largest $Notional Sell On Close Order Imbalances $KSS $EFX $DIS $JCI $C $UNH $XOM $ABT $ZAYO $GIS https://t.co/V7Aciy2vFa
$DIS,11/29/18 21:19,What are the best consumer stocks to buy now? Here are 7 to buy and hold through the new year. $KO $SBUX $DIS $PGâ€¦ https://t.co/7WN0ekbNLg
$DIS,11/29/18 21:15,"My Dad was in The Navy! 
USA! USA! USA! USA! USA!
$aapl $amzn $agn $brk $crm $cmg $dis $esrx $f $googl $hlf $iepâ€¦ https://t.co/2ghFz477Jx"
$DIS,11/29/18 21:06,$FOX $FOXA $DIS - Reports: MLB joining crowded ring fighting for Fox RSNs https://t.co/Gfva9ehTXN
$DIS,11/29/18 21:02,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 20:55,RT @kooshbal12345: $FOX $FOXA $DIS - Reports: MLB joining crowded ring fighting for Fox RSNs https://t.co/wr3tCtOoGy
$DIS,11/29/18 20:54,$FOX $FOXA $DIS - Reports: MLB joining crowded ring fighting for Fox RSNs https://t.co/wr3tCtOoGy
$DIS,11/29/18 20:50,#estate asset watch- price x volume leaders today - $AMZN $AAPL $NFLX $BABA $FB $MSFT $NVDA $AMD $TWTR $BA $QCOMâ€¦ https://t.co/zBIdJ49zka
$DIS,11/29/18 20:42,"$FB - A quickie

Discord community: https://t.co/J2h53F3wCW

$AMZN $AAPL $NFLX $NVDA $GOOGL $SPY $SPX $QQQ $COMPâ€¦ https://t.co/XiDBvxTK42"
$DIS,11/29/18 20:42,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 20:05,Deal or no deal? Probably already decided. Does it matter if Navarro @G20? $spy $dia $uco $iwm $gld $uup $jpm $bacâ€¦ https://t.co/sF58ocokcJ
$DIS,11/29/18 20:05,Tnb Financial Raised Holding in Walt Disney Co. $DIS by $6.80 Million as Valuation Rose; Cubic $CUB Share Value Rosâ€¦ https://t.co/UUpXq5Kem8
$DIS,11/29/18 20:05,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:56,Netflix: One Of The Strongest Businesses Of Our Time $NFLX $DIS $T $GOOG $GOOGL @netflix https://t.co/Mhi0DGsN62 https://t.co/gD7aBJku0d
$DIS,11/29/18 19:46,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:28,$viav leaving the station could be big $ttd $mo $twtr $xlv $chk $dis $lh $lll $gld $xlk $amd $cat $de $ba $anf $gmeâ€¦ https://t.co/HC9qizelxM
$DIS,11/29/18 19:22,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:21,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:16,$DIS ðŸ‘€
$DIS,11/29/18 19:13,"Longs May Want To Take Advantage of Yesterday's Action to Trim! SELL! 
$aapl $amzn $agn $brk $crm.$cmg $dis $esrxâ€¦ https://t.co/aGGNjxzoh5"
$DIS,11/29/18 19:09,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:03,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 19:01,"Top #money flow today. Free stocks app https://t.co/B6pljuv3p6
$VRP, $VGSH, $TSLA, $VWO, $IEF, $AMZN, $T, $AGG,â€¦ https://t.co/DWHwTi6JL2"
$DIS,11/29/18 19:00,"$FOX, $DIS sued for $1.75 billion over Malaysian theme park https://t.co/ch7kjKUW2I https://t.co/w05QryXRSk"
$DIS,11/29/18 18:59,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:56,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:55,Can $xlf go higher amid new rate hiking expectations? $spy $dia $gld $iwm $uco $xle $xlk $xlb $xli $xlp $xly $xluâ€¦ https://t.co/jBDe3MosPv
$DIS,11/29/18 18:48,Top SellFlow Money Flow - 1:41 PM EST - $VRP $TSLA $IEF $MSFT $DIS $T $NVDA via: https://t.co/BpFd1vEZ75 https://t.co/2IoehzpU38
$DIS,11/29/18 18:48,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:48,Cannell Peter B &amp; Company Increased Its Disney Walt Co $DIS Holding; Cme Group $CME Has 1.39 Sentiment https://t.co/F0CdcDZOQN
$DIS,11/29/18 18:45,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:44,"Data Source: https://t.co/V3amUHIBKP 
$aapl $amzn $agn $brk $crm.$cmg $dis $esrx $f $googl $hlf $iep $ibm $jnj $koâ€¦ https://t.co/0anXPda2wf"
$DIS,11/29/18 18:43,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:39,RT @Sandro_power: Here is my nov 28 live stream  $AAPL $AMZN $DIS $SPY are what I explain  in this live stream plus true facts about the biâ€¦
$DIS,11/29/18 18:39,RT @Sandro_power: $AMZN $AAPL $DIS  $AMD Get yourself inside of PowerGroupTrades change your life in both health and wealth study this Videâ€¦
$DIS,11/29/18 18:38,Head to Head Analysis: Walt Disney $DIS and Altice USA $ATUS https://t.co/wRNfhOD8lf #stocks
$DIS,11/29/18 18:36,Head to Head Analysis: Walt Disney $DIS and Altice USA $ATUS  https://t.co/pqNrDoiG7o
